stop_name,stop_lat,stop_lon
West Lake Sammamish Pkwy SE & 186th Ave SE,47.5626373,-122.091972
West Lake Sammamish Pkwy SE & 188th Ave SE,47.5611649,-122.08876
West Lake Sammamish Pkwy SE & 192nd Ave SE,47.5586166,-122.085556
West Lake Sammamish Pkwy SE & 193rd Pl SE,47.5567474,-122.081535
West Lake Sammamish Pkwy SE & SE 51st St,47.5560722,-122.079773
NW Sammamish Rd & 15th Pl NW,47.5518227,-122.066788
NW Sammamish Rd & 15th Pl NW,47.5519142,-122.060829
Front St N & NE Alder St,47.5324097,-122.036568
Newport Way SW & W Sunset Way,47.5290527,-122.039833
Phinney Ave N & N 58th St,47.6709595,-122.354294
164th Ave SE & SE 46th Way,47.5629196,-122.121368
164th Way SE & SE 43rd St,47.5694771,-122.12159
E Sunset Way & 3rd Ave NE,47.5299644,-122.031319
E Sunset Way & 5th Ave NE,47.5299263,-122.028755
E Sunset Way & 6th Ave NE,47.5299034,-122.02549
Highlands Dr NE & NE Ellis Dr,47.5410309,-122.01889
SE Newport Way & Somerset Blvd SE,47.5711517,-122.158325
SE Newport Way & SE Allen Rd,47.5710831,-122.159416
Phinney Ave N & N 60th St,47.6727638,-122.354279
Coal Creek Pkwy SE & Factoria Blvd SE,47.5640945,-122.17086
Newcastle Way & Coal Creek Pkwy SE,47.5375023,-122.164062
SE 60th St & 118th Ave SE,47.5494537,-122.182747
Newcastle Way & 132nd Pl SE,47.5376396,-122.164017
SE 63rd St & 149th Ave SE,47.5466957,-122.141808
SE 63rd St & 149th Ave SE,47.5465431,-122.141983
SE 63rd St & Forest Dr SE,47.5455513,-122.146973
Forest Dr SE & 142nd Ave SE,47.5471916,-122.15197
Forest Dr SE & 142nd Ave SE,47.5474243,-122.152473
Forest Dr SE & Highland Dr,47.550766,-122.158073
Forest Dr SE & Highland Dr,47.5507812,-122.15786
SE Eastgate Way & Richards Rd,47.5808754,-122.16806
Forest Dr SE & Somerset Dr SE,47.5537491,-122.160881
Forest Dr SE & Somerset Dr SE,47.5536537,-122.161011
SE Eastgate Way & 146th Pl SE,47.5796776,-122.146011
SE 63rd St & 151st Ave SE,47.5462646,-122.139145
Forest Dr SE & SE 63rd St,47.5459518,-122.147614
SE Eastgate Way & 150th Ave SE,47.5808372,-122.139771
SE Eastgate Way & 160th Ave SE,47.5794563,-122.13073
SE Eastgate Way & 146th Pl SE,47.5798149,-122.146027
SE Eastgate Way & 158th Ave SE,47.5791016,-122.134949
SE Eastgate Way & 158th Ave SE,47.5793343,-122.135414
SE Eastgate Way & SE 35th Pl,47.5785217,-122.12883
Phinney Ave N & N 64th St,47.6756401,-122.354256
Newcastle Way & 129th Ave SE,47.5378456,-122.166313
Newcastle Way & 125th Ave SE,47.5410194,-122.174263
123rd Ave SE & SE 68th Pl,47.5415001,-122.176926
123rd Ave SE & SE 65th Pl,47.5439377,-122.175697
123rd Ave SE & SE 64th Pl,47.5454521,-122.175682
123rd Ave SE & SE 62nd St,47.5474854,-122.175629
SE 60th St & 128th Ave SE,47.5489349,-122.170616
SE 60th St & 123rd Ave SE,47.5498505,-122.176071
SE 60th St & 119th Ave SE,47.5498848,-122.178566
Phinney Ave N & N 67th St,47.6772766,-122.354271
119th Ave SE & SE 58th St,47.5519905,-122.178993
119th Ave SE & SE 56th St,47.5531654,-122.178871
119th Ave SE & SE 52nd St,47.5563965,-122.17984
119th Ave SE & SE 49th Pl,47.5596771,-122.18055
119th Ave SE & SE 47th St,47.5612755,-122.180573
119th Ave SE & Lake Heights St,47.5655708,-122.180893
119th Ave SE & Coal Creek Pkwy SE,47.5667648,-122.179344
119th Ave SE & Coal Creek Pkwy SE,47.5668602,-122.180138
119th Ave SE & Lake Heights St,47.5654945,-122.181068
119th Ave SE & SE 47th St,47.562561,-122.181053
119th Ave SE & SE 49th Pl,47.5595818,-122.180756
119th Ave SE & SE 52nd St,47.5562592,-122.179985
119th Ave SE & SE 54th Pl,47.553318,-122.179085
119th Ave SE & SE 58th St,47.55159,-122.179253
SE 60th St & 119th Ave SE,47.5497513,-122.17865
123rd Ave SE & SE 60th St,47.5493889,-122.175797
123rd Ave SE & SE 61st St,47.5479088,-122.175819
123rd Ave SE & SE 64th Pl,47.5449905,-122.175888
123rd Ave SE & SE 65th Pl,47.5435524,-122.175903
123rd Ave SE & Newcastle Way,47.5413361,-122.177132
Newcastle Way & 123rd Ave SE,47.5409279,-122.17585
Newcastle Way & 125th Ave SE,47.5408745,-122.174004
Newcastle Way & 129th Ave SE,47.5379066,-122.167229
Greenwood Ave N & N 72nd St,47.6813316,-122.355209
Greenwood Ave N & N 75th St,47.6835365,-122.355194
NE 24th St & 92nd Ave NE,47.6318817,-122.217415
NE 24th St & 96th Ave NE,47.6320457,-122.21212
NE 24th St & 96th Ave NE,47.6319046,-122.211884
NE 24th St & 92nd Ave NE,47.6320152,-122.217392
92nd Ave NE & NE 28th Pl,47.6358795,-122.217667
92nd Ave NE & NE 28th St,47.6353683,-122.21788
92nd Ave NE & Sr 520 Ramp,47.6403999,-122.217392
4th Ave & Madison St,47.6060753,-122.332779
Greenwood Ave N & N 77th St,47.6850548,-122.355194
Greenwood Ave N & N 80th St,47.6873322,-122.355194
Greenwood Ave N & N 85th St,47.6909676,-122.355209
Greenwood Ave N & N 87th St,47.6928444,-122.355225
N 90th St & Greenwood Ave N,47.6942863,-122.355743
NW 90th St & 1st Ave NW,47.6943016,-122.358391
3rd Ave NW & NW 89th St,47.6932678,-122.360771
Greenwood Ave N & N 90th St,47.6944656,-122.35524
Greenwood Ave N & N 92nd St,47.6962891,-122.355263
NE 24th St & 162nd Ave NE,47.6313248,-122.123581
164th Ave NE & NE 24th St,47.6308746,-122.121765
164th Ave NE & NE 20th St,47.6277962,-122.121208
164th Ave NE & NE 18th St,47.6256447,-122.12178
164th Ave NE & NE 8th St,47.6166191,-122.12178
164th Ave NE & NE 6th St,47.6149368,-122.121689
164th Ave NE & NE 4th St,47.6130867,-122.121574
164th Ave NE & NE 2nd St,47.6116638,-122.121498
164th Ave SE & Main St,47.6095695,-122.121384
164th Ave SE & SE 2nd St,47.6074944,-122.121414
164th Ave SE & Lake Hills Blvd,47.6055565,-122.121429
Greenwood Ave N & N 97th St,47.6995697,-122.355293
164th Ave SE & SE 7th St,47.6037941,-122.12159
164th Ave SE & SE 9th St,47.6021309,-122.12133
164th Ave SE & SE 12th St,47.5993996,-122.121086
NE 31st St & 156th Ave NE,47.6382217,-122.133217
SE 14th St & 165th Ave SE,47.5980721,-122.119812
SE 14th St & 168th Ave SE,47.5980148,-122.116798
168th Ave SE & SE 16th St,47.5962791,-122.115814
168th Ave SE & SE 21st Pl,47.5919685,-122.115837
Greenwood Ave N & N 100th St,47.7017365,-122.355316
168th Ave SE & SE 23rd Pl,47.5893402,-122.11673
West Lake Sammamish Pkwy SE & SE 12th Pl,47.5990944,-122.110474
West Lake Sammamish Pkwy SE & SE 12th Pl,47.5990067,-122.110664
West Lake Sammamish Pkwy SE & SE 26th St,47.5858421,-122.111496
West Lake Sammamish Pkwy SE & SE 31st Pl,47.5817947,-122.112427
SE 34th St & 168th Pl SE,47.5795746,-122.115295
4th Ave & Seneca St,47.6074982,-122.334076
SE 34th St & 166th Ave SE,47.5798836,-122.118546
SE 34th St & 163rd Pl SE,47.5792465,-122.121574
SE 35th Pl & SE Eastgate Way,47.5786362,-122.12854
I-90 Expressway Ramp & 142nd Pl SE - Bay 4,47.5794144,-122.151398
Eastgate Park & Ride & 140th Ave SE - Bay 1,47.5805092,-122.152657
Eastgate Park & Ride & 140th Ave SE - Bay 2,47.5805054,-122.152008
SE 35th Pl & SE Eastgate Way,47.5786285,-122.128258
I-90 Expressway Ramp & 142nd Pl SE - Bay 3,47.5795746,-122.151344
SE 34th St & 163rd Pl SE,47.5791359,-122.121429
142nd Pl SE & SE 32nd St,47.5819893,-122.151154
SE 36th St & 136th Pl SE,47.5788994,-122.15332
SE 36th St & 146th Ave SE,47.5786552,-122.149376
SE 36th St & 136th Pl SE,47.5792732,-122.15522
SE 36th St & 132nd Ave SE,47.5795441,-122.160744
SE 34th St & 166th Pl SE,47.5797729,-122.117905
SE 36th St & 132nd Ave SE,47.5796509,-122.16407
SE 26th St & 137th Ave SE,47.5873718,-122.158035
SE 36th St & Factoria Blvd SE,47.5796738,-122.168541
SE 26th St & Richards Rd,47.5874138,-122.165398
128th Ave SE & SE 27th St,47.5864677,-122.169487
Richards Rd & SE 26th St,47.587635,-122.164238
123rd Ave SE & SE 17th Pl,47.5963516,-122.175385
Richards Rd & SE 21st Pl,47.5918236,-122.164185
SE 34th St & 168th Pl SE,47.5794983,-122.1157
121st Ave SE & SE 10th St,47.6015358,-122.178391
West Lake Sammamish Pkwy SE & SE 31st Pl,47.5819778,-122.112137
West Lake Sammamish Pkwy SE & SE 26th Pl,47.5860252,-122.11132
Greenwood Ave N & N 103rd St,47.7038841,-122.355347
168th Ave SE & SE 23rd Pl,47.5894661,-122.116219
168th Ave SE & SE 21st Pl,47.592041,-122.115631
168th Ave SE & SE 17th St,47.5957603,-122.115623
SE 14th St & 167th Ave SE,47.5981598,-122.116821
SE 14th St & 165th Ave SE,47.5982056,-122.119896
164th Ave SE & SE 12th St,47.6000519,-122.120865
164th Ave SE & SE 9th St,47.6023483,-122.121208
164th Ave SE & SE 7th St,47.6041489,-122.121277
164th Ave SE & Lake Hills Blvd,47.6056175,-122.121223
164th Ave SE & SE 2nd St,47.6079063,-122.121208
164th Ave NE & Main St,47.6099281,-122.121193
164th Ave NE & NE 2nd St,47.6116943,-122.1213
164th Ave NE & NE 4th St,47.6135788,-122.121399
164th Ave NE & NE 6th St,47.6151085,-122.121498
164th Ave NE & NE 16th Pl,47.624897,-122.121574
164th Ave NE & NE 18th St,47.6266594,-122.121017
Greenwood Ave N & N 107th St,47.7071724,-122.355377
164th Ave NE & NE 20th St,47.6280479,-122.121002
164th Ave NE & NE 24th St,47.6304054,-122.121559
Northup Way & 165th Ave NE,47.6238518,-122.120064
Northup Way & 168th Ave NE,47.6223717,-122.115471
Northup Way & 170th Ave NE,47.6214027,-122.112465
Northup Way & NE 10th St,47.6181297,-122.108871
NE 8th St & 172nd Pl NE,47.6168518,-122.109337
NE 8th St & 172nd Ave NE,47.6168709,-122.111496
Greenwood Ave N & N 110th St,47.7089424,-122.355385
NE 8th St & 170th Pl NE,47.616909,-122.114555
NE 8th St & 167th Ave NE,47.6169586,-122.11779
NE 8th St & 165th Ave NE,47.6170044,-122.120415
NE 8th St & 164th Ave NE,47.6170311,-122.122864
NE 8th St & 160th Ave NE,47.6170464,-122.126068
NE 8th St & 160th Ave NE,47.6170692,-122.129936
NE 8th St & 156th Ave NE,47.6170692,-122.132751
Seneca St & 5th Ave,47.6080704,-122.333092
Greenwood Ave N & N 112th St,47.7107773,-122.3554
NE 8th St & 148th Ave NE,47.617115,-122.143517
NE 8th St & 143rd Ave NE,47.6171989,-122.15036
NE 8th St & 140th Ave NE,47.6172295,-122.155525
NE 8th St & 134th Ave NE,47.6172714,-122.163147
NE 8th St & 124th Ave NE,47.6174049,-122.175957
NE 8th St & 120th Ave NE,47.6173859,-122.180946
NE 10th St & 116th Ave NE,47.6191559,-122.187103
NE 10th St & 112th Ave NE,47.6194344,-122.191574
NE 10th St & 110th Ave NE,47.6193848,-122.194847
NE 8th St & 108th Ave NE,47.617485,-122.196999
NE 8th St & 106th Ave NE,47.6174927,-122.199875
110th Ave NE & NE 10th St,47.6195107,-122.193741
Bellevue Way SE & Main St,47.6096802,-122.201584
Bellevue Way SE & SE 3rd St,47.6072845,-122.201515
Bellevue Transit Center - Bay 9,47.615509,-122.194725
Bellevue Transit Center - Bay 7,47.6155052,-122.193909
Bellevue Transit Center - Bay 8,47.6155014,-122.194389
Bellevue Way SE & SE 6th St,47.6052513,-122.201477
Bellevue Way SE & SE 6th St,47.603817,-122.201447
Greenwood Ave N & N 117th St,47.7143822,-122.355415
Bellevue Way SE & SE 11th St,47.6000214,-122.199921
Bellevue Way SE & SE 16th St,47.596714,-122.198441
Greenwood Ave N & N 122nd St,47.7180481,-122.355431
108th Ave SE & Bellevue Way SE,47.5950928,-122.196571
108th Ave SE & Bellevue Way SE,47.5950241,-122.196365
108th Ave SE & SE 3rd St,47.6075783,-122.19622
108th Ave SE & SE 2nd St,47.6083488,-122.196037
108th Ave SE & SE 12th St,47.6000748,-122.196274
108th Ave SE & SE 14th St,47.5980835,-122.196312
108th Ave SE & SE 10th St,47.6013794,-122.196465
108th Ave SE & SE 12th St,47.5990067,-122.196487
108th Ave SE & SE 14th St,47.5981445,-122.196503
Bellevue Way SE & SE 16th St,47.5970802,-122.198387
Bellevue Way SE & SE 10th St,47.6019592,-122.200768
Greenwood Ave N & N 125th St,47.7199478,-122.355438
Bellevue Way SE & SE 6th St,47.6042786,-122.201256
Bellevue Transit Center - Bay 11,47.6155205,-122.196152
Bellevue Transit Center - Bay 3,47.6155052,-122.195366
Bellevue Transit Center - Bay 4,47.6155052,-122.195274
Bellevue Transit Center - Bay 5,47.6155014,-122.194511
Bellevue Transit Center - Bay 12,47.6154327,-122.19619
Bellevue Way SE & SE 6th St,47.605114,-122.201271
Bellevue Way SE & SE 3rd St,47.6079559,-122.201324
Bellevue Way NE & Main St,47.6105652,-122.201424
NE 4th St & 105th Ave NE,47.6137772,-122.200714
106th Ave NE & NE 6th St,47.6160622,-122.198853
NE Bellevue Redmond Rd & 148th Ave NE,47.6265984,-122.142395
NE 12th St & 120th Ave NE,47.6203384,-122.178841
Bellevue Redmond Rd & 130th Ave NE,47.621357,-122.167664
Bellevue Redmond Rd & 124th Ave NE,47.6199379,-122.174454
NE Bellevue Redmond Rd & 132nd Ave NE,47.622139,-122.163925
NE Bellevue Redmond Rd & 140th Ave NE,47.6244926,-122.152725
NE Bellevue Redmond Rd & 143rd Ave NE,47.6250648,-122.149879
NE Bellevue Redmond Rd & 136th Ave NE,47.6229973,-122.159851
NE 8th St & 118th Ave NE,47.617363,-122.183571
NE 8th St & 116th Ave NE,47.6172295,-122.184959
NE 8th St & 120th Ave NE,47.61726,-122.179947
NE 8th St & 124th Ave NE,47.6172714,-122.174591
NE 8th St & 131st Ave NE,47.6171265,-122.16246
NE 8th St & 140th Ave NE,47.6170731,-122.153091
NE 8th St & 143rd Ave NE,47.6170464,-122.149101
NE 8th St & 148th Ave NE,47.6169701,-122.142014
4th Ave & University St,47.6088219,-122.335297
Greenwood Ave N & N 130th St,47.7236748,-122.355453
NE 8th St & 156th Ave NE,47.6169357,-122.13121
NE 8th St & 160th Ave NE,47.6169319,-122.129005
NE 8th St & 164th Ave NE,47.6168976,-122.123886
NE 8th St & 164th Ave NE,47.6168785,-122.121292
NE 8th St & 165th Ave NE,47.6168594,-122.119598
NE 8th St & 167th Ave NE,47.6168213,-122.117508
NE 8th St & 170th Pl NE,47.6167755,-122.114708
NE 8th St & 172nd Ave NE,47.6167259,-122.111328
NE 8th St & 172nd Pl NE,47.6167107,-122.108681
Northup Way & NE 10th St,47.6183891,-122.108925
Northup Way & 170th Ave NE,47.6215134,-122.112343
Northup Way & 168th Ave NE,47.6231003,-122.117233
Northup Way & 165th Ave NE,47.6239166,-122.119774
116th Ave NE & NE 19th St,47.6268959,-122.185768
116th Ave NE & NE 19th St,47.6272888,-122.185547
116th Ave NE & NE 12th St,47.6222954,-122.185783
116th Ave NE & Northup Way,47.6324577,-122.185524
116th Ave NE & Northup Way,47.6325264,-122.185722
156th Ave NE & Northup Way,47.6287613,-122.132256
NE 24th St & 156th Ave NE,47.6315193,-122.131729
NE 24th St & 160th Ave NE,47.6314087,-122.127136
156th Ave NE & NE 24th St,47.6308632,-122.132446
156th Ave NE & NE 51st St,47.6519547,-122.13253
156th Ave NE & NE 31st St,47.6385231,-122.132217
NE 36th St & 150th Ave NE,47.640976,-122.138542
NE 36th St & NE 36th Way,47.6424675,-122.127968
159th Ave NE & NE 39th St,47.6447487,-122.126968
156th Ave NE & Overlake Transit Center - Bay 7,47.6447792,-122.132393
Greenwood Ave N & N 134th St,47.7266502,-122.355453
156th Ave NE & NE 20th St,47.6275749,-122.132477
159th Ave NE & NE 39th St,47.6438789,-122.127151
156th Ave NE & NE 36th St,47.6420898,-122.132408
NE 40th St & West Lake Sammamish Pkwy SE,47.646183,-122.108665
NE 40th St & 156th Ave NE,47.6459808,-122.131409
NE 40th St & 159th Ave NE,47.6459923,-122.126648
156th Ave NE & NE 51st St,47.6520233,-122.132339
NE 40th St & 163rd Ave NE,47.6461372,-122.123253
156th Ave NE & NE 31st St,47.6379585,-122.132439
NE 36th St & 150th Ave NE,47.6410065,-122.139565
156th Ave NE & NE 15th St,47.6241722,-122.132492
156th Ave NE & NE 15th Pl,47.622364,-122.132507
Microsoft Way,47.6395454,-122.130699
Microsoft Way,47.6402817,-122.130493
Microsoft Way & 156th Ave NE,47.6382446,-122.131615
Microsoft Way & NE 36th St,47.6418571,-122.130493
Microsoft Way & NE 36th St,47.6417999,-122.130699
156th Ave NE & NE 13th St,47.6204643,-122.132507
156th Ave NE & NE 10th St,47.6181526,-122.132515
156th Ave NE & NE 8th St,47.6165886,-122.132515
156th Ave NE & NE 4th St,47.6134071,-122.132439
156th Ave NE & NE 45th St,47.6494598,-122.132462
156th Ave NE & NE 45th St,47.6500359,-122.132271
156th Ave NE & NE 1st St,47.6114311,-122.132393
Main St & 155th Ave NE,47.6098862,-122.133118
Main St & 152nd Pl SE,47.6099052,-122.13726
Main St & 148th Ave NE,47.6099281,-122.144188
156th Ave SE & Main St,47.6095772,-122.132355
156th Ave SE & SE 4th St,47.6074104,-122.132286
154th Ave NE & NE 85th St,47.6790657,-122.134567
154th Ave NE & NE 85th St,47.6783028,-122.134773
156th Ave NE & Overlake Transit Center - Bay 8,47.6439857,-122.132187
Greenwood Ave N & N 137th St,47.7289734,-122.355453
156th Ave SE & Lake Hills Blvd,47.6034698,-122.13092
Lake Hills Blvd & 154th Ave SE,47.6029015,-122.136032
Lake Hills Blvd & 150th Pl SE,47.6017265,-122.138802
Lake Hills Blvd & SE 12th Pl,47.6002808,-122.140549
148th Ave SE & Lake Hills Blvd,47.5981712,-122.142807
148th Ave SE & SE 16th St,47.595932,-122.142845
148th Ave SE & SE 22nd St,47.5917549,-122.142899
148th Ave SE & SE 24th St,47.5886192,-122.142845
Landerholm Cir SE & 148th Ave SE,47.5854492,-122.14373
148th Ave SE & SE 28th St,47.5856361,-122.142845
148th Ave SE & SE 28th St,47.5857201,-122.142639
145th Pl SE & SE 13th Pl,47.5991669,-122.152077
145th Pl SE & SE 22nd St,47.5902328,-122.146111
145th Pl SE & SE 16th St,47.5956078,-122.149742
145th Pl SE & SE 16th St,47.5957069,-122.149582
145th Pl SE & SE 22nd St,47.5903511,-122.146408
145th Pl SE & Lake Hills Blvd,47.5980988,-122.151138
140th Ave SE & Lake Hills Connector,47.6018028,-122.153526
Lake Hills Connector & 140th Ave SE,47.6027641,-122.154129
145th Pl SE & 144th Ave SE,47.593235,-122.148254
148th Ave SE & SE 24th St,47.5893326,-122.142532
145th Pl SE & Lake Hills Blvd,47.5969887,-122.150635
SE 24th St & 148th Ave SE,47.5890961,-122.143555
SE 24th St & 145th Pl SE,47.5889626,-122.144073
145th Pl SE & 144th Ave SE,47.5934486,-122.14817
148th Ave SE & SE 22nd St,47.5918083,-122.142532
148th Ave SE & SE 16th St,47.5969696,-122.142479
Lake Hills Blvd & 148th Ave SE,47.5987816,-122.142029
Lake Hills Blvd & SE 12th Pl,47.6004372,-122.140152
Lake Hills Blvd & 151st Ave SE,47.6017456,-122.138451
118th Ave SE & SE 8th St,47.6018295,-122.184578
118th Ave SE & Mercer Slough Building,47.5968399,-122.182884
Lake Hills Blvd & 154th Ave SE,47.6028709,-122.135582
118th Ave SE & Rivendell Townhomes,47.5886841,-122.182175
118th Ave SE,47.5885353,-122.18187
118th Ave SE,47.5838165,-122.180603
118th Ave SE,47.5836411,-122.180313
118th Ave SE & Mercer Slough Building,47.5968857,-122.182678
156th Ave SE & Lake Hills Blvd,47.6038589,-122.130951
156th Ave SE & SE 4th St,47.6070404,-122.132065
Greenwood Ave N & N 143rd St,47.7321281,-122.355469
156th Ave NE & Main St,47.6100655,-122.132149
156th Ave NE & NE 1st St,47.6116791,-122.132187
156th Ave NE & NE 4th St,47.6136284,-122.132248
156th Ave NE & NE 8th St,47.616703,-122.132317
156th Ave NE & NE 10th St,47.6183205,-122.132317
156th Ave NE & NE 13th St,47.621666,-122.132301
156th Ave NE & NE 15th St,47.6241074,-122.132301
156th Ave NE & Northup Way,47.6267052,-122.132286
156th Ave NE & NE 28th St,47.6354485,-122.132248
156th Ave NE & NE 28th St,47.6348724,-122.132446
156th Ave NE & NE 24th St,47.6318436,-122.132248
Greenwood Ave N & N 145th St,47.7335243,-122.355469
Brown Ave NE & NE Richardson St,47.739212,-121.98587
NE 90th St & 160th Ave NE,47.6822319,-122.128471
160th Ave NE & NE 85th St,47.6790886,-122.127411
Lake Washington Blvd NE & Lakeview Dr NE,47.6567497,-122.204956
Lakeview Dr NE & NE 59th St,47.6605797,-122.204887
Lakeview Dr NE & NE 64th St,47.6631355,-122.204849
SE 22nd St & 150th Ave SE,47.5909271,-122.140221
SE 22nd St & 150th Ave SE,47.5907936,-122.139458
Lake Washington Blvd NE & NE 52nd St,47.6540909,-122.204643
Lake Washington Blvd NE & NE 52nd St,47.6514206,-122.204346
Lake Washington Blvd NE & NE 43rd St,47.6474838,-122.202934
Lake Washington Blvd NE & NE 38th Pl,47.6456566,-122.20182
Bellevue Way NE & NE 30th Pl,47.6374817,-122.201759
Bellevue Way NE & NE 28th Pl,47.636631,-122.201752
Bellevue Way NE & NE 26th St,47.6335335,-122.201752
Bellevue Way NE & NE 24th St,47.6316109,-122.201752
Bellevue Way NE & NE 22nd Pl,47.6298409,-122.201752
Bellevue Way NE & NE 20th Pl,47.6284866,-122.201759
Bellevue Way NE & NE 17th St,47.6249046,-122.201752
Bellevue Way NE & NE 12th St,47.6206551,-122.20179
NE 10th St & 108th Ave NE,47.6192017,-122.196678
Bellevue Transit Center - Bay 10,47.615509,-122.195724
NE 10th St & 110th Ave NE,47.6192513,-122.194328
NE 10th St & 108th Ave NE,47.6193199,-122.197212
NE 10th St & 116th Ave NE,47.6192894,-122.187309
SE 34th St & 111th Ave SE,47.5803642,-122.192841
106th Ave SE & 108th Ave SE,47.5801697,-122.196831
106th Ave SE & SE 30th St,47.5836601,-122.199387
105th Ave SE & SE 28th St,47.584938,-122.201218
104th Ave SE & SE 27th St,47.5870247,-122.202599
104th Ave SE & SE 25th St,47.5879364,-122.202637
104th Ave SE & SE 23rd St,47.5900002,-122.202499
104th Ave SE & SE 22nd St,47.5911179,-122.201447
104th Ave SE & SE 20th St,47.5923996,-122.201164
104th Ave SE & SE 19th St,47.595192,-122.201805
104th Ave SE & SE 16th St,47.596344,-122.20179
104th Ave SE & SE 14th St,47.5980225,-122.201752
104th Ave SE & Cedarcrest Ln,47.5997581,-122.201683
104th Ave SE & SE 10th St,47.6014366,-122.201462
Bellevue Way NE & NE 12th St,47.6217346,-122.201584
